route_id,service_id,trip_id,direction_id,block_id,shape_id,trip_type
1,W.328,2745323,0,103,105240,
1,W.328,2745322,0,102,105240,
1,W.328,2745321,0,101,105240,
1,W.328,2745320,0,103,105240,
1,W.328,2745319,0,102,105240,
1,W.328,2745324,0,103,105241,
1,W.328,2745317,0,101,105241,
1,W.328,2745316,0,102,105241,
1,W.328,2745315,0,101,105241,
1,W.328,2745314,0,102,105241,
1,W.328,2745318,0,101,105242,
1,W.328,2745337,1,103,105243,
1,W.328,2745336,1,102,105243,
1,W.328,2745335,1,101,105243,
1,W.328,2745334,1,103,105243,
1,W.328,2745333,1,102,105243,
1,W.328,2745332,1,102,105244,
1,W.328,2745331,1,101,105244,
1,W.328,2745330,1,103,105244,
1,W.328,2745329,1,102,105244,
1,W.328,2745328,1,101,105244,
1,W.328,2745327,1,103,105244,
1,W.328,2745326,1,102,105244,
1,W.328,2745325,1,101,105244,
4,W.328,2745507,0,447,105245,
4,W.328,2745500,0,411,105245,
4,W.328,2745498,0,455,105245,
4,W.328,2745495,0,454,105245,
4,W.328,2745492,0,449,105245,
4,W.328,2745490,0,447,105245,
4,W.328,2745525,0,445,105246,
4,W.328,2745447,0,1267,105246,
4,U.328,2745444,0,438,105246,
4,U.328,2745394,0,401,105246,
4,S.328,2745391,0,1239,105246,
4,S.328,2745339,0,901,105246,
4,W.328,2745526,0,401,105247,
4,W.328,2745524,0,445,105247,
4,W.328,2745446,0,1267,105247,
4,U.328,2745445,0,2068,105247,
4,U.328,2745443,0,438,105247,
4,U.328,2745437,0,405,105247,
4,U.328,2745435,0,403,105247,
4,U.328,2745393,0,401,105247,
4,S.328,2745392,0,2068,105247,
4,S.328,2745390,0,1239,105247,
4,S.328,2745338,0,901,105247,
4,W.328,2745523,0,448,105248,
4,W.328,2745522,0,450,105248,
4,W.328,2745521,0,438,105248,
4,W.328,2745520,0,402,105248,
4,W.328,2745519,0,411,105248,
4,W.328,2745518,0,446,105248,
4,W.328,2745517,0,405,105248,
4,W.328,2745516,0,449,105248,
4,W.328,2745515,0,407,105248,
4,W.328,2745514,0,902,105248,
4,W.328,2745513,0,452,105248,
4,W.328,2745512,0,409,105248,
4,W.328,2745511,0,448,105248,
4,W.328,2745510,0,436,105248,
4,W.328,2745509,0,2038,105248,
4,W.328,2745508,0,404,105248,
4,W.328,2745506,0,438,105248,
4,W.328,2745505,0,2003,105248,
4,W.328,2745504,0,437,105248,
4,W.328,2745503,0,402,105248,
4,W.328,2745502,0,440,105248,
4,W.328,2745501,0,444,105248,
4,W.328,2745499,0,435,105248,
4,W.328,2745497,0,439,105248,
4,W.328,2745496,0,446,105248,
4,W.328,2745494,0,441,105248,
4,W.328,2745493,0,405,105248,
4,W.328,2745491,0,443,105248,
4,W.328,2745489,0,434,105248,
4,W.328,2745488,0,453,105248,
4,W.328,2745487,0,407,105248,
4,W.328,2745486,0,442,105248,
4,W.328,2745485,0,401,105248,
4,W.328,2745484,0,451,105248,
4,W.328,2745483,0,452,105248,
4,W.328,2745482,0,450,105248,
4,W.328,2745481,0,448,105248,
4,W.328,2745480,0,406,105248,
4,W.328,2745479,0,436,105248,
4,W.328,2745478,0,404,105248,
4,W.328,2745477,0,403,105248,
4,W.328,2745476,0,1245,105248,
4,W.328,2745475,0,437,105248,
4,W.328,2745474,0,444,105248,
4,W.328,2745473,0,435,105248,
4,W.328,2745472,0,441,105248,
4,W.328,2745471,0,405,105248,
4,W.328,2745470,0,434,105248,
4,W.328,2745469,0,453,105248,
4,W.328,2745468,0,442,105248,
4,W.328,2745467,0,451,105248,
4,W.328,2745466,0,452,105248,
4,W.328,2745465,0,450,105248,
4,W.328,2745464,0,448,105248,
4,W.328,2745463,0,406,105248,
4,W.328,2745462,0,436,105248,
4,W.328,2745461,0,404,105248,
4,W.328,2745460,0,439,105248,
4,W.328,2745459,0,2036,105248,
4,W.328,2745458,0,1245,105248,
4,W.328,2745457,0,1235,105248,
4,W.328,2745456,0,438,105248,
4,W.328,2745455,0,444,105248,
4,W.328,2745454,0,435,105248,
4,W.328,2745453,0,443,105248,
4,W.328,2745452,0,441,105248,
4,W.328,2745451,0,405,105248,
4,W.328,2745450,0,2002,105248,
4,W.328,2745449,0,401,105248,
4,W.328,2745448,0,402,105248,
4,U.328,2745442,0,437,105248,
4,U.328,2745441,0,435,105248,
4,U.328,2745440,0,401,105248,
4,U.328,2745439,0,1268,105248,
4,U.328,2745438,0,2068,105248,
4,U.328,2745436,0,402,105248,
4,U.328,2745434,0,438,105248,
4,U.328,2745433,0,440,105248,
4,U.328,2745432,0,437,105248,
4,U.328,2745431,0,434,105248,
4,U.328,2745430,0,435,105248,
4,U.328,2745429,0,439,105248,
4,U.328,2745428,0,401,105248,
4,U.328,2745427,0,1268,105248,
4,U.328,2745426,0,436,105248,
4,U.328,2745425,0,2068,105248,
4,U.328,2745424,0,405,105248,
4,U.328,2745423,0,402,105248,
4,U.328,2745422,0,404,105248,
4,U.328,2745421,0,403,105248,
4,U.328,2745420,0,438,105248,
4,U.328,2745419,0,440,105248,
4,U.328,2745418,0,437,105248,
4,U.328,2745417,0,434,105248,
4,U.328,2745416,0,435,105248,
4,U.328,2745415,0,439,105248,
4,U.328,2745414,0,401,105248,
4,U.328,2745413,0,1268,105248,
4,U.328,2745412,0,436,105248,
4,U.328,2745411,0,2002,105248,
4,U.328,2745410,0,402,105248,
4,U.328,2745409,0,404,105248,
4,U.328,2745408,0,403,105248,
4,U.328,2745407,0,438,105248,
4,U.328,2745406,0,941,105248,
4,U.328,2745405,0,437,105248,
4,U.328,2745404,0,434,105248,
4,U.328,2745403,0,435,105248,
4,U.328,2745402,0,439,105248,
4,U.328,2745401,0,401,105248,
4,U.328,2745400,0,1268,105248,
4,U.328,2745399,0,436,105248,
4,U.328,2745398,0,2002,105248,
4,U.328,2745397,0,402,105248,
4,U.328,2745396,0,934,105248,
4,U.328,2745395,0,434,105248,
4,S.328,2745389,0,435,105248,
4,S.328,2745388,0,2038,105248,
4,S.328,2745387,0,434,105248,
4,S.328,2745386,0,2069,105248,
4,S.328,2745385,0,404,105248,
4,S.328,2745384,0,1268,105248,
4,S.328,2745383,0,937,105248,
4,S.328,2745382,0,403,105248,
4,S.328,2745381,0,402,105248,
4,S.328,2745380,0,439,105248,
4,S.328,2745379,0,436,105248,
4,S.328,2745378,0,435,105248,
4,S.328,2745377,0,2070,105248,
4,S.328,2745376,0,438,105248,
4,S.328,2745375,0,1202,105248,
4,S.328,2745374,0,434,105248,
4,S.328,2745373,0,2069,105248,
4,S.328,2745372,0,405,105248,
4,S.328,2745371,0,404,105248,
4,S.328,2745370,0,1268,105248,
4,S.328,2745369,0,401,105248,
4,S.328,2745368,0,403,105248,
4,S.328,2745367,0,402,105248,
4,S.328,2745366,0,903,105248,
4,S.328,2745365,0,436,105248,
4,S.328,2745364,0,435,105248,
4,S.328,2745363,0,2070,105248,
4,S.328,2745362,0,438,105248,
4,S.328,2745361,0,437,105248,
4,S.328,2745360,0,434,105248,
4,S.328,2745359,0,2069,105248,
4,S.328,2745358,0,405,105248,
4,S.328,2745357,0,404,105248,
4,S.328,2745356,0,1268,105248,
4,S.328,2745355,0,401,105248,
4,S.328,2745354,0,403,105248,
4,S.328,2745353,0,402,105248,
4,S.328,2745352,0,903,105248,
4,S.328,2745351,0,436,105248,
4,S.328,2745350,0,435,105248,
4,S.328,2745349,0,2070,105248,
4,S.328,2745348,0,901,105248,
4,S.328,2745347,0,2003,105248,
4,S.328,2745346,0,2036,105248,
4,S.328,2745345,0,936,105248,
4,S.328,2745344,0,1268,105248,
4,S.328,2745343,0,401,105248,
4,S.328,2745342,0,2034,105248,
4,S.328,2745341,0,903,105248,
4,S.328,2745340,0,2067,105248,
4,W.328,2745716,1,901,105249,
4,W.328,2745715,1,401,105249,
4,W.328,2745714,1,407,105249,
4,W.328,2745713,1,902,105249,
4,W.328,2745712,1,445,105249,
4,W.328,2745711,1,409,105249,
4,W.328,2745710,1,448,105249,
4,W.328,2745709,1,450,105249,
4,W.328,2745708,1,404,105249,
4,W.328,2745707,1,438,105249,
4,W.328,2745706,1,2003,105249,
4,W.328,2745705,1,402,105249,
4,W.328,2745704,1,411,105249,
4,W.328,2745703,1,446,105249,
4,W.328,2745702,1,405,105249,
4,W.328,2745701,1,449,105249,
4,W.328,2745700,1,412,105249,
4,W.328,2745699,1,407,105249,
4,W.328,2745698,1,2004,105249,
4,W.328,2745697,1,902,105249,
4,W.328,2745696,1,410,105249,
4,W.328,2745695,1,452,105249,
4,W.328,2745694,1,409,105249,
4,W.328,2745693,1,408,105249,
4,W.328,2745692,1,448,105249,
4,W.328,2745691,1,406,105249,
4,W.328,2745690,1,436,105249,
4,W.328,2745689,1,2038,105249,
4,W.328,2745688,1,404,105249,
4,W.328,2745687,1,403,105249,
4,W.328,2745686,1,438,105249,
4,W.328,2745685,1,2003,105249,
4,W.328,2745684,1,437,105249,
4,W.328,2745682,1,440,105249,
4,W.328,2745681,1,444,105249,
4,W.328,2745680,1,435,105249,
4,W.328,2745679,1,439,105249,
4,W.328,2745678,1,441,105249,
4,W.328,2745677,1,405,105249,
4,W.328,2745676,1,434,105249,
4,W.328,2745675,1,453,105249,
4,W.328,2745674,1,442,105249,
4,W.328,2745673,1,451,105249,
4,W.328,2745672,1,452,105249,
4,W.328,2745671,1,450,105249,
4,W.328,2745670,1,448,105249,
4,W.328,2745669,1,406,105249,
4,W.328,2745668,1,436,105249,
4,W.328,2745667,1,404,105249,
4,W.328,2745666,1,403,105249,
4,W.328,2745665,1,1245,105249,
4,W.328,2745664,1,437,105249,
4,W.328,2745663,1,444,105249,
4,W.328,2745662,1,435,105249,
4,W.328,2745660,1,441,105249,
4,W.328,2745659,1,405,105249,
4,W.328,2745658,1,434,105249,
4,W.328,2745657,1,453,105249,
4,W.328,2745655,1,442,105249,
4,W.328,2745654,1,451,105249,
4,W.328,2745653,1,449,105249,
4,W.328,2745643,1,406,105249,
4,W.328,2745642,1,440,105249,
4,W.328,2745641,1,404,105249,
4,W.328,2745639,1,439,105249,
4,W.328,2745637,1,1235,105249,
4,W.328,2745636,1,438,105249,
4,U.328,2745629,1,2068,105249,
4,U.328,2745628,1,402,105249,
4,U.328,2745627,1,438,105249,
4,U.328,2745626,1,437,105249,
4,U.328,2745624,1,435,105249,
4,U.328,2745622,1,401,105249,
4,U.328,2745621,1,1268,105249,
4,U.328,2745620,1,2068,105249,
4,U.328,2745619,1,405,105249,
4,U.328,2745618,1,402,105249,
4,U.328,2745617,1,404,105249,
4,U.328,2745616,1,403,105249,
4,U.328,2745615,1,438,105249,
4,U.328,2745614,1,440,105249,
4,U.328,2745613,1,437,105249,
4,U.328,2745612,1,434,105249,
4,U.328,2745611,1,435,105249,
4,U.328,2745610,1,439,105249,
4,U.328,2745609,1,401,105249,
4,U.328,2745608,1,1268,105249,
4,U.328,2745607,1,436,105249,
4,U.328,2745606,1,2068,105249,
4,U.328,2745605,1,405,105249,
4,U.328,2745604,1,402,105249,
4,U.328,2745603,1,404,105249,
4,U.328,2745602,1,403,105249,
4,U.328,2745601,1,438,105249,
4,U.328,2745600,1,440,105249,
4,U.328,2745599,1,437,105249,
4,U.328,2745598,1,434,105249,
4,U.328,2745597,1,435,105249,
4,U.328,2745596,1,439,105249,
4,U.328,2745595,1,401,105249,
4,U.328,2745594,1,1268,105249,
4,U.328,2745593,1,436,105249,
4,U.328,2745592,1,2002,105249,
4,U.328,2745591,1,402,105249,
4,U.328,2745590,1,403,105249,
4,U.328,2745589,1,438,105249,
4,U.328,2745588,1,941,105249,
4,U.328,2745587,1,437,105249,
4,U.328,2745586,1,434,105249,
4,U.328,2745585,1,435,105249,
4,U.328,2745584,1,401,105249,
4,U.328,2745583,1,2002,105249,
4,S.328,2745577,1,404,105249,
4,S.328,2745576,1,2068,105249,
4,S.328,2745575,1,402,105249,
4,S.328,2745574,1,1239,105249,
4,S.328,2745573,1,2036,105249,
4,S.328,2745572,1,435,105249,
4,S.328,2745571,1,2038,105249,
4,S.328,2745570,1,901,105249,
4,S.328,2745569,1,434,105249,
4,S.328,2745568,1,2069,105249,
4,S.328,2745567,1,405,105249,
4,S.328,2745566,1,404,105249,
4,S.328,2745565,1,1268,105249,
4,S.328,2745564,1,937,105249,
4,S.328,2745563,1,403,105249,
4,S.328,2745562,1,402,105249,
4,S.328,2745561,1,439,105249,
4,S.328,2745560,1,436,105249,
4,S.328,2745559,1,435,105249,
4,S.328,2745558,1,2070,105249,
4,S.328,2745557,1,438,105249,
4,S.328,2745556,1,1202,105249,
4,S.328,2745555,1,434,105249,
4,S.328,2745554,1,2069,105249,
4,S.328,2745553,1,405,105249,
4,S.328,2745552,1,404,105249,
4,S.328,2745551,1,1268,105249,
4,S.328,2745550,1,401,105249,
4,S.328,2745549,1,403,105249,
4,S.328,2745548,1,402,105249,
4,S.328,2745547,1,903,105249,
4,S.328,2745546,1,436,105249,
4,S.328,2745545,1,435,105249,
4,S.328,2745544,1,2070,105249,
4,S.328,2745543,1,438,105249,
4,S.328,2745542,1,437,105249,
4,S.328,2745541,1,434,105249,
4,S.328,2745540,1,2069,105249,
4,S.328,2745539,1,404,105249,
4,S.328,2745538,1,1268,105249,
4,S.328,2745537,1,401,105249,
4,S.328,2745536,1,403,105249,
4,S.328,2745535,1,402,105249,
4,S.328,2745534,1,903,105249,
4,S.328,2745533,1,436,105249,
4,S.328,2745532,1,435,105249,
4,S.328,2745531,1,901,105249,
4,S.328,2745530,1,2036,105249,
4,S.328,2745529,1,936,105249,
4,W.328,2745683,1,402,105250,
4,W.328,2745651,1,452,105250,
4,W.328,2745649,1,450,105250,
4,W.328,2745646,1,448,105250,
4,W.328,2745644,1,445,105250,
4,W.328,2745638,1,2036,105250,
4,W.328,2745647,1,436,105251,
4,W.328,2745661,1,446,105252,
4,W.328,2745656,1,401,105252,
4,W.328,2745652,1,402,105252,
4,W.328,2745650,1,447,105252,
4,W.328,2745648,1,446,105252,
4,W.328,2745645,1,407,105252,
4,W.328,2745717,1,402,105253,
4,W.328,2745634,1,435,105253,
4,U.328,2745630,1,401,105253,
4,U.328,2745581,1,934,105253,
4,S.328,2745578,1,2005,105253,
4,S.328,2745527,1,2034,105253,
4,W.328,2745640,1,442,105254,
4,W.328,2745719,1,401,105255,
4,U.328,2745632,1,2068,105255,
4,U.328,2745625,1,405,105255,
4,U.328,2745623,1,403,105255,
4,S.328,2745580,1,2068,105255,
4,W.328,2745718,1,402,105256,
4,W.328,2745635,1,435,105256,
4,U.328,2745631,1,401,105256,
4,U.328,2745582,1,934,105256,
4,S.328,2745579,1,2005,105256,
4,S.328,2745528,1,2034,105256,
4,W.328,2745633,1,401,105257,
6,W.328,2745888,0,610,105258,
6,W.328,2745887,0,608,105258,
6,W.328,2745886,0,601,105258,
6,W.328,2745885,0,610,105258,
6,W.328,2745884,0,608,105258,
6,W.328,2745883,0,602,105258,
6,W.328,2745882,0,601,105258,
6,W.328,2745881,0,611,105258,
6,W.328,2745880,0,610,105258,
6,W.328,2745879,0,608,105258,
6,W.328,2745878,0,606,105258,
6,W.328,2745877,0,602,105258,
6,W.328,2745876,0,601,105258,
6,W.328,2745875,0,611,105258,
6,W.328,2745874,0,610,105258,
6,W.328,2745873,0,608,105258,
6,W.328,2745872,0,606,105258,
6,W.328,2745871,0,602,105258,
6,W.328,2745870,0,607,105258,
6,W.328,2745869,0,601,105258,
6,W.328,2745868,0,603,105258,
6,W.328,2745867,0,611,105258,
6,W.328,2745866,0,609,105258,
6,W.328,2745865,0,610,105258,
6,W.328,2745864,0,604,105258,
6,W.328,2745863,0,608,105258,
6,W.328,2745862,0,605,105258,
6,W.328,2745861,0,606,105258,
6,W.328,2745860,0,602,105258,
6,W.328,2745859,0,607,105258,
6,W.328,2745858,0,601,105258,
6,W.328,2745857,0,603,105258,
6,W.328,2745856,0,609,105258,
6,W.328,2745855,0,604,105258,
6,W.328,2745854,0,605,105258,
6,W.328,2745853,0,602,105258,
6,W.328,2745852,0,607,105258,
6,W.328,2745851,0,601,105258,
6,W.328,2745850,0,603,105258,
6,W.328,2745849,0,609,105258,
6,W.328,2745848,0,604,105258,
6,W.328,2745847,0,602,105258,
6,W.328,2745846,0,607,105258,
6,W.328,2745845,0,601,105258,
6,W.328,2745844,0,603,105258,
6,W.328,2745843,0,609,105258,
6,W.328,2745842,0,604,105258,
6,W.328,2745841,0,602,105258,
6,W.328,2745840,0,607,105258,
6,W.328,2745839,0,601,105258,
6,W.328,2745838,0,603,105258,
6,W.328,2745837,0,609,105258,
6,W.328,2745836,0,604,105258,
6,W.328,2745835,0,608,105258,
6,W.328,2745834,0,602,105258,
6,W.328,2745833,0,607,105258,
6,W.328,2745832,0,601,105258,
6,W.328,2745831,0,603,105258,
6,W.328,2745830,0,605,105258,
6,W.328,2745829,0,604,105258,
6,W.328,2745828,0,602,105258,
6,W.328,2745827,0,601,105258,
6,W.328,2745826,0,603,105258,
6,U.328,2745825,0,605,105258,
6,U.328,2745824,0,606,105258,
6,U.328,2745823,0,604,105258,
6,U.328,2745822,0,605,105258,
6,U.328,2745821,0,606,105258,
6,U.328,2745820,0,601,105258,
6,U.328,2745819,0,604,105258,
6,U.328,2745818,0,603,105258,
6,U.328,2745817,0,605,105258,
6,U.328,2745816,0,606,105258,
6,U.328,2745815,0,601,105258,
6,U.328,2745814,0,604,105258,
6,U.328,2745813,0,603,105258,
6,U.328,2745812,0,605,105258,
6,U.328,2745811,0,602,105258,
6,U.328,2745810,0,606,105258,
6,U.328,2745809,0,601,105258,
6,U.328,2745808,0,604,105258,
6,U.328,2745807,0,603,105258,
6,U.328,2745806,0,605,105258,
6,U.328,2745805,0,602,105258,
6,U.328,2745804,0,606,105258,
6,U.328,2745803,0,601,105258,
6,U.328,2745802,0,604,105258,
6,U.328,2745801,0,603,105258,
6,U.328,2745800,0,605,105258,
6,U.328,2745799,0,602,105258,
6,U.328,2745798,0,606,105258,
6,U.328,2745797,0,601,105258,
6,U.328,2745796,0,604,105258,
6,U.328,2745795,0,603,105258,
6,U.328,2745794,0,605,105258,
6,U.328,2745793,0,602,105258,
6,U.328,2745792,0,606,105258,
6,U.328,2745791,0,601,105258,
6,U.328,2745790,0,604,105258,
6,U.328,2745789,0,603,105258,
6,U.328,2745788,0,605,105258,
6,U.328,2745787,0,602,105258,
6,U.328,2745786,0,606,105258,
6,U.328,2745785,0,601,105258,
6,U.328,2745784,0,604,105258,
6,U.328,2745783,0,603,105258,
6,U.328,2745782,0,605,105258,
6,U.328,2745781,0,602,105258,
6,U.328,2745780,0,601,105258,
6,U.328,2745779,0,604,105258,
6,U.328,2745778,0,603,105258,
6,U.328,2745777,0,602,105258,
6,U.328,2745776,0,601,105258,
6,U.328,2745775,0,603,105258,
6,U.328,2745774,0,602,105258,
6,U.328,2745773,0,601,105258,
6,S.328,2745745,0,606,105258,
6,S.328,2745744,0,601,105258,
6,S.328,2745743,0,604,105258,
6,S.328,2745742,0,603,105258,
6,S.328,2745741,0,605,105258,
6,S.328,2745740,0,602,105258,
6,S.328,2745739,0,606,105258,
6,S.328,2745738,0,601,105258,
6,S.328,2745737,0,604,105258,
6,S.328,2745736,0,603,105258,
6,S.328,2745735,0,605,105258,
6,S.328,2745734,0,602,105258,
6,S.328,2745733,0,606,105258,
6,S.328,2745732,0,601,105258,
6,S.328,2745731,0,604,105258,
6,S.328,2745730,0,603,105258,
6,S.328,2745729,0,605,105258,
6,S.328,2745728,0,602,105258,
6,S.328,2745727,0,601,105258,
6,S.328,2745726,0,604,105258,
6,S.328,2745725,0,603,105258,
6,S.328,2745724,0,602,105258,
6,S.328,2745723,0,601,105258,
6,S.328,2745722,0,603,105258,
6,S.328,2745721,0,602,105258,
6,S.328,2745720,0,601,105258,
6,S.328,2745772,0,605,105258,
6,S.328,2745771,0,606,105258,
6,S.328,2745770,0,604,105258,
6,S.328,2745769,0,605,105258,
6,S.328,2745768,0,606,105258,
6,S.328,2745767,0,601,105258,
6,S.328,2745766,0,604,105258,
6,S.328,2745765,0,603,105258,
6,S.328,2745764,0,605,105258,
6,S.328,2745763,0,606,105258,
6,S.328,2745762,0,601,105258,
6,S.328,2745761,0,604,105258,
6,S.328,2745760,0,603,105258,
6,S.328,2745759,0,605,105258,
6,S.328,2745758,0,602,105258,
6,S.328,2745757,0,606,105258,
6,S.328,2745756,0,601,105258,
6,S.328,2745755,0,604,105258,
6,S.328,2745754,0,603,105258,
6,S.328,2745753,0,605,105258,
6,S.328,2745752,0,602,105258,
6,S.328,2745751,0,606,105258,
6,S.328,2745750,0,601,105258,
6,S.328,2745749,0,604,105258,
6,S.328,2745748,0,603,105258,
6,S.328,2745747,0,605,105258,
6,S.328,2745746,0,602,105258,
6,W.328,2746054,1,610,105259,
6,W.328,2746053,1,608,105259,
6,W.328,2746052,1,601,105259,
6,W.328,2746051,1,610,105259,
6,W.328,2746050,1,608,105259,
6,W.328,2746049,1,602,105259,
6,W.328,2746048,1,601,105259,
6,W.328,2746047,1,611,105259,
6,W.328,2746046,1,610,105259,
6,W.328,2746045,1,608,105259,
6,W.328,2746044,1,606,105259,
6,W.328,2746043,1,602,105259,
6,W.328,2746042,1,601,105259,
6,W.328,2746041,1,611,105259,
6,W.328,2746040,1,610,105259,
6,W.328,2746039,1,608,105259,
6,W.328,2746038,1,606,105259,
6,W.328,2746037,1,602,105259,
6,W.328,2746036,1,607,105259,
6,W.328,2746035,1,601,105259,
6,W.328,2746034,1,603,105259,
6,W.328,2746033,1,609,105259,
6,W.328,2746032,1,604,105259,
6,W.328,2746031,1,605,105259,
6,W.328,2746030,1,602,105259,
6,W.328,2746029,1,607,105259,
6,W.328,2746028,1,601,105259,
6,W.328,2746027,1,603,105259,
6,W.328,2746026,1,609,105259,
6,W.328,2746025,1,604,105259,
6,W.328,2746024,1,605,105259,
6,W.328,2746023,1,602,105259,
6,W.328,2746022,1,607,105259,
6,W.328,2746021,1,601,105259,
6,W.328,2746020,1,603,105259,
6,W.328,2746019,1,609,105259,
6,W.328,2746018,1,604,105259,
6,W.328,2746017,1,602,105259,
6,W.328,2746016,1,607,105259,
6,W.328,2746015,1,601,105259,
6,W.328,2746014,1,603,105259,
6,W.328,2746013,1,609,105259,
6,W.328,2746012,1,604,105259,
6,W.328,2746011,1,602,105259,
6,W.328,2746010,1,607,105259,
6,W.328,2746009,1,601,105259,
6,W.328,2746008,1,606,105259,
6,W.328,2746007,1,603,105259,
6,W.328,2746006,1,609,105259,
6,W.328,2746005,1,605,105259,
6,W.328,2746004,1,604,105259,
6,W.328,2746003,1,608,105259,
6,W.328,2746002,1,602,105259,
6,W.328,2746001,1,607,105259,
6,W.328,2746000,1,601,105259,
6,W.328,2745999,1,603,105259,
6,W.328,2745998,1,605,105259,
6,W.328,2745997,1,604,105259,
6,W.328,2745996,1,602,105259,
6,W.328,2745995,1,601,105259,
6,U.328,2745994,1,605,105259,
6,U.328,2745993,1,606,105259,
6,U.328,2745992,1,604,105259,
6,U.328,2745991,1,605,105259,
6,U.328,2745990,1,606,105259,
6,U.328,2745989,1,601,105259,
6,U.328,2745988,1,604,105259,
6,U.328,2745987,1,603,105259,
6,U.328,2745986,1,605,105259,
6,U.328,2745985,1,606,105259,
6,U.328,2745984,1,601,105259,
6,U.328,2745983,1,604,105259,
6,U.328,2745982,1,603,105259,
6,U.328,2745981,1,605,105259,
6,U.328,2745980,1,602,105259,
6,U.328,2745979,1,606,105259,
6,U.328,2745978,1,601,105259,
6,U.328,2745977,1,604,105259,
6,U.328,2745976,1,603,105259,
6,U.328,2745975,1,605,105259,
6,U.328,2745974,1,602,105259,
6,U.328,2745973,1,606,105259,
6,U.328,2745972,1,601,105259,
6,U.328,2745971,1,604,105259,
6,U.328,2745970,1,603,105259,
6,U.328,2745969,1,605,105259,
6,U.328,2745968,1,602,105259,
6,U.328,2745967,1,606,105259,
6,U.328,2745966,1,601,105259,
6,U.328,2745965,1,604,105259,
6,U.328,2745964,1,603,105259,
6,U.328,2745963,1,605,105259,
6,U.328,2745962,1,602,105259,
6,U.328,2745961,1,606,105259,
6,U.328,2745960,1,601,105259,
6,U.328,2745959,1,604,105259,
6,U.328,2745958,1,603,105259,
6,U.328,2745957,1,605,105259,
6,U.328,2745956,1,602,105259,
6,U.328,2745955,1,606,105259,
6,U.328,2745954,1,601,105259,
6,U.328,2745953,1,604,105259,
6,U.328,2745952,1,603,105259,
6,U.328,2745951,1,605,105259,
6,U.328,2745950,1,602,105259,
6,U.328,2745949,1,601,105259,
6,U.328,2745948,1,604,105259,
6,U.328,2745947,1,603,105259,
6,U.328,2745946,1,602,105259,
6,U.328,2745945,1,601,105259,
6,U.328,2745944,1,603,105259,
6,U.328,2745943,1,602,105259,
6,U.328,2745942,1,601,105259,
6,S.328,2745941,1,605,105259,
6,S.328,2745940,1,606,105259,
6,S.328,2745939,1,604,105259,
6,S.328,2745938,1,605,105259,
6,S.328,2745937,1,606,105259,
6,S.328,2745936,1,601,105259,
6,S.328,2745935,1,604,105259,
6,S.328,2745934,1,603,105259,
6,S.328,2745933,1,605,105259,
6,S.328,2745932,1,606,105259,
6,S.328,2745931,1,601,105259,
6,S.328,2745930,1,604,105259,
6,S.328,2745929,1,603,105259,
6,S.328,2745928,1,605,105259,
6,S.328,2745927,1,602,105259,
6,S.328,2745926,1,606,105259,
6,S.328,2745925,1,601,105259,
6,S.328,2745924,1,604,105259,
6,S.328,2745923,1,603,105259,
6,S.328,2745922,1,605,105259,
6,S.328,2745921,1,602,105259,
6,S.328,2745920,1,606,105259,
6,S.328,2745919,1,601,105259,
6,S.328,2745918,1,604,105259,
6,S.328,2745917,1,603,105259,
6,S.328,2745916,1,605,105259,
6,S.328,2745915,1,602,105259,
6,S.328,2745914,1,606,105259,
6,S.328,2745913,1,601,105259,
6,S.328,2745912,1,604,105259,
6,S.328,2745911,1,603,105259,
6,S.328,2745910,1,605,105259,
6,S.328,2745909,1,602,105259,
6,S.328,2745908,1,606,105259,
6,S.328,2745907,1,601,105259,
6,S.328,2745906,1,604,105259,
6,S.328,2745905,1,603,105259,
6,S.328,2745904,1,605,105259,
6,S.328,2745903,1,602,105259,
6,S.328,2745902,1,606,105259,
6,S.328,2745901,1,601,105259,
6,S.328,2745900,1,604,105259,
6,S.328,2745899,1,603,105259,
6,S.328,2745898,1,605,105259,
6,S.328,2745897,1,602,105259,
6,S.328,2745896,1,601,105259,
6,S.328,2745895,1,604,105259,
6,S.328,2745894,1,603,105259,
6,S.328,2745893,1,602,105259,
6,S.328,2745892,1,601,105259,
6,S.328,2745891,1,603,105259,
6,S.328,2745890,1,602,105259,
6,S.328,2745889,1,601,105259,
8,W.328,2746179,0,801,105260,
8,W.328,2746173,0,813,105260,
8,W.328,2746168,0,809,105260,
8,W.328,2746181,0,806,105261,
8,W.328,2746177,0,804,105261,
8,W.328,2746175,0,814,105261,
8,W.328,2746171,0,806,105261,
8,W.328,2746166,0,815,105261,
8,W.328,2746152,0,801,105261,
8,W.328,2746156,0,815,105262,
8,W.328,2746154,0,811,105262,
8,W.328,2746149,0,804,105263,
8,S.328,2746055,0,802,105263,
8,W.328,2746187,0,809,105264,
8,W.328,2746185,0,816,105264,
8,W.328,2746183,0,815,105264,
8,W.328,2746180,0,808,105264,
8,W.328,2746178,0,807,105264,
8,W.328,2746174,0,803,105264,
8,W.328,2746172,0,811,105264,
8,W.328,2746169,0,801,105264,
8,W.328,2746167,0,804,105264,
8,W.328,2746163,0,814,105264,
8,W.328,2746162,0,813,105264,
8,W.328,2746160,0,806,105264,
8,W.328,2746158,0,809,105264,
8,U.328,2746146,0,805,105264,
8,U.328,2746145,0,804,105264,
8,W.328,2746147,0,801,105265,
8,S.328,2746103,0,804,105265,
8,W.328,2746150,0,802,105266,
